KCN;airport;;SPB;53.4:-167.55;America/Nome;Chernofski
KCO;airport;;Cengiz Topel;40.92:29.92;Europe/Istanbul;Kocaeli
KCO;city;Коджаэли;Kocaeli;40.8532704:29.8815203;Europe/Istanbul;Turkey
KCP;airport;Каменец-Подольский;Kamenets-podolskiy;48.68:26.62;Europe/Uzhgorod;Kamenets-podolskiy
KCP;city;Каменец-Подольский;Kamenets-podolskiy;48.6833333:26.5833333;Europe/Uzhgorod;Ukraine
KCQ;city;Чигник;Chignik;56.2952778:-158.4022222;;United States
KCQ;airport;;Chignik;56.2952778:-158.4022222;;Chignik
KCR;city;Колорадо Крик;Colorado Creek;63.57:-155.99;America/Los_Angeles;United States
KCR;airport;;Colorado Creek;63.57:-155.99;America/Los_Angeles;Colorado Creek
KCS;city;Кингс Крик Стейшн;Kings Creek Station;-24.42:131.82;Australia/Lindeman;Australia
KCS;airport;Кингз-Крик;Kings Creek Station;-24.42:131.82;Australia/Lindeman;Kings Creek Station
KCT;city;Коггала;Koggala;5.9945694:80.3206143;;Sri Lanka
KCT;airport;;Koggala;5.9945694:80.3206143;;Koggala
KCU;city;Масинди;Masindi;1.76:31.74;Africa/Kampala;Uganda
KCU;airport;Масинди;Masindi;1.76:31.74;Africa/Kampala;Masindi
KCZ;city;Коти;Kochi;33.5588035:133.5311675;Asia/Tokyo;Japan
KCZ;airport;Кочи;Kochi;33.55:133.67;Asia/Tokyo;Kochi
KDA;city;Колда;Kolda;12.89952:-14.94427;Africa/Dakar;Senegal
KDA;airport;Колда;Kolda;12.9:-14.97;Africa/Dakar;Kolda
KDB;city;Камбалда;Kambalda;-31.19:121.6;Australia/Perth;Australia
KDB;airport;;Kambalda;-31.19:121.6;Australia/Perth;Kambalda
KDC;city;Канди;Kandi;11.1286111:2.9369444;Africa/Porto-Novo;Benin
KDC;airport;Канди;Kandi;11.14:2.94;Africa/Porto-Novo;Kandi
KDD;city;Хуздар;Khuzdar;27.8:66.6166667;Asia/Karachi;Pakistan
KDD;airport;Хуздар;Khuzdar;27.78:66.63;Asia/Karachi;Khuzdar
KDE;city;Короба;Koroba;-5.68:142.73;Pacific/Port_Moresby;Papua New Guinea
KDE;airport;Короба;Koroba;-5.68:142.73;Pacific/Port_Moresby;Koroba
KDF;city;Коуба;Kouba;7.8:15.65;Africa/Algiers;Algeria
KDF;airport;;Kouba;7.8:15.65;Africa/Algiers;Kouba
KDG;city;Кырджали;Kardjali;41.6427463:25.3687185;Europe/Sofia;Bulgaria
KDG;airport;Карджали;Kardjali;41.62:25.33;Europe/Sofia;Kardjali
KDH;city;Кандагар;Kandahar;31.6031:65.7615;Asia/Kabul;Afghanistan
KDH;airport;Кандагар;Kandahar;31.51:65.86;Asia/Kabul;Kandahar
KDI;city;Кендари;Kendari;-3.957962:122.5713329;Asia/Makassar;Indonesia
KDI;airport;;Wolter Monginsidi;-4.08:122.42;Asia/Makassar;Kendari
KDK;airport;;Municipal;;America/Chicago;Kodiak
KDL;airport;Кярдла;Kardla;58.99:22.83;Europe/Tallinn;Kardla
KDL;city;Кярдла;Kardla;58.998152:22.7468676;Europe/Tallinn;Estonia
KDM;city;Каадедду;Kaadedhdhoo;0.48818:72.995542;Indian/Maldives;Maldives
KDM;airport;;Kaadedhdhoo;0.49:73.0;Indian/Maldives;Kaadedhdhoo
KDN;city;Нданде;Ndende;-2.4050206:11.3572893;Africa/Libreville;Gabon
KDN;airport;;Ndende;-2.4:11.37;Africa/Libreville;Ndende
KDO;city;Кадхдуу;Kadhdhoo;1.86:73.52;Indian/Maldives;Maldives
KDO;airport;;Kadhdhoo;1.86:73.52;Indian/Maldives;Kadhdhoo
KDP;city;Кандеп;Kandep;-5.83:143.5;Pacific/Port_Moresby;Papua New Guinea
KDP;airport;Кандеп;Kandep;-5.83:143.5;Pacific/Port_Moresby;Kandep
KDQ;city;Камбераторо;Kamberatoro;-3.62:141.07;Pacific/Port_Moresby;Papua New Guinea
KDQ;airport;;Kamberatoro;-3.62:141.07;Pacific/Port_Moresby;Kamberatoro
KDR;city;Кандриан;Kandrian;-6.18:149.53;Pacific/Port_Moresby;Papua New Guinea
KDR;airport;Кандриан;Kandrian;-6.18:149.53;Pacific/Port_Moresby;Kandrian
KDS;city;Камаран Даунс;Kamaran Downs;-24.333333:139.166667;Australia/Lindeman;Australia
KDS;airport;;Kamaran Downs;-24.33:139.17;Australia/Lindeman;Kamaran Downs
KDT;city;Кампхангсаен;Kamphangsaen;;;Thailand
KDT;airport;;Kamphangsaen;;;Kamphangsaen
KDU;city;Скарду;Skardu;35.34:75.54;Asia/Karachi;Pakistan
KDU;airport;Скарду;Skardu;35.34:75.54;Asia/Karachi;Skardu
KDV;city;Кандаву;Kandavu;-19.06:178.16;Pacific/Fiji;Fiji
KDV;airport;Кандаву;Kandavu;-19.06:178.16;Pacific/Fiji;Kandavu
KDW;city;Канди;Kandy;;;Sri Lanka
KDW;airport;;Vic. Resevour Kandy;;;Kandy
KDY;city;Махавели;Mahaweli;;;Sri Lanka
KDY;airport;;Mahaweli;;;Mahaweli
KDZ;city;Катугастота;Katugastota;;;Sri Lanka
KDZ;airport;;Polgolla Reservoir;;;Katugastota
KE;country;Кения;Kenya;;;
KEA;city;Кейсах;Keisah;-7.67:140.5;Asia/Kabul;Indonesia
KEA;airport;Кейса;Keisah;-7.67:140.5;Asia/Kabul;Keisah
KEB;city;Нануолек;Nanwalek;59.3563889:-151.9208333;America/Anchorage;United States
KEB;airport;;Nanwalek;59.35:-151.93;America/Anchorage;Nanwalek
KEC;city;Касенга;Kasenga;-10.35:28.63;Africa/Lubumbashi;Democratic Republic of the Congo
KEC;airport;Касенга;Kasenga;-10.35:28.63;Africa/Lubumbashi;Kasenga
KED;city;Каэди;Kaedi;16.151739:-13.49702;Africa/Nouakchott;Mauritania
KED;airport;Кеди;Kaedi;16.16:-13.51;Africa/Nouakchott;Kaedi
KEE;city;Келле;Kelle;-0.0666667:14.5;Africa/Brazzaville;Republic of the Congo
KEE;airport;Келле;Kelle;-0.08:14.53;Africa/Brazzaville;Kelle
KEF;airport;;Keflavik International;63.99:-22.61;Atlantic/Reykjavik;Reykjavik
KEG;city;Кеглшугл;Keglsugl;-5.808333:145.083333;Pacific/Port_Moresby;Papua New Guinea
KEG;airport;Кегльсугль;Keglsugl;-5.83:145.1;Pacific/Port_Moresby;Keglsugl
KEH;city;Кенмор Эйр Харбор;Kenmore Air Harbor;47.75:-122.26;America/Los_Angeles;United States
KEH;airport;;Kenmore Air Harbor;47.75:-122.26;America/Los_Angeles;Kenmore Air Harbor
KEI;city;Кепи;Kepi;-6.53:139.3;Asia/Jayapura;Indonesia
KEI;airport;Кепи;Kepi;-6.53:139.3;Asia/Jayapura;Kepi
KEJ;airport;Кемерово;Kemerovo;55.27:86.11;Asia/Novokuznetsk;Kemerovo
KEJ;city;Кемерово;Kemerovo;55.3712387:86.0524371;Asia/Novokuznetsk;Russia
KEK;city;Эквок;Ekwok;59.3497222:-157.4752777;America/Anchorage;United States
KEK;airport;;Ekwok;59.36:-157.47;America/Anchorage;Ekwok
KEL;airport;;Kiel-Holtenau;54.38:10.15;Europe/Berlin;Kiel
KEL;city;Киль;Kiel;54.322684:10.13586;Europe/Berlin;Germany
KEM;city;Кеми;Kemi;65.7360935:24.5636293;Europe/Helsinki;Finland
KEM;airport;;Kemi/Tornio;65.78:24.6;Europe/Helsinki;Kemi
KEN;city;Кенеме;Kenema;7.89:-11.18;Africa/Freetown;Sierra Leone
KEN;airport;Кенема;Kenema;7.89:-11.18;Africa/Freetown;Kenema
KEO;city;Одиенне;Odienne;9.5166667:-7.5666667;Africa/Abidjan;Ivory Coast
KEO;airport;;Odienne;9.5:-7.57;Africa/Abidjan;Odienne
KEP;city;Непалгандж;Nepalganj;28.1:81.67;Asia/Kathmandu;Nepal
KEP;airport;Непалгандж;Nepalganj;28.1:81.67;Asia/Kathmandu;Nepalganj
KEQ;city;Кебар;Kebar;-0.8:133.05;Africa/Bamako;Indonesia
KEQ;airport;Кебар;Kebar;-0.8:133.05;Africa/Bamako;Kebar
KER;airport;Керман;Kerman;30.27:56.95;Asia/Tehran;Kerman
KER;city;Керман;Kerman;30.28027:57.06702;Asia/Tehran;Iran
KES;city;Келси;Kelsey;56.04:-96.51;America/Toronto;Canada
KES;airport;;Kelsey;56.04:-96.51;America/Toronto;Kelsey
KET;city;Кенг Тунг;Keng Tung;21.3:99.64;Asia/Rangoon;Myanmar
KET;airport;;Keng Tung;21.3:99.64;Asia/Rangoon;Keng Tung
KEU;city;Келли Бар;Kelly Bar;50.6:-4.27;America/Los_Angeles;United States
KEU;airport;;Kelly Bar;50.6:-4.27;America/Los_Angeles;Kelly Bar
KEV;city;Куоревеси;Kuorevesi;61.86:24.79;Europe/Helsinki;Finland
KEV;airport;;Halli;61.86:24.79;Europe/Helsinki;Kuorevesi
KEW;city;Кивейвин;Keewaywin;52.99:-92.84;America/St_Johns;Canada
KEW;airport;;Keewaywin;52.99:-92.84;America/St_Johns;Keewaywin
KEX;city;Канеби;Kanabea;-7.53:145.9;Pacific/Port_Moresby;Papua New Guinea
KEX;airport;Канабеа;Kanabea;-7.53:145.9;Pacific/Port_Moresby;Kanabea
KEY;city;Керичо;Kericho;-0.42:35.25;Africa/Nairobi;Kenya
KEY;airport;Керичо;Kericho;-0.42:35.25;Africa/Nairobi;Kericho
KEZ;city;Келания;Kelaniya;;;Sri Lanka
KEZ;airport;;Kelaniya River;;;Kelaniya
KFA;city;Киффа;Kiffa;16.617069:-11.40388;Africa/Nouakchott;Mauritania
KFA;airport;Киффа;Kiffa;16.59:-11.41;Africa/Nouakchott;Kiffa
KFG;city;Калкерунг;Kalkurung;-17.433333:130.816667;Australia/Lindeman;Australia
KFG;airport;Калкурунг;Kalkurung;-17.43:130.81;Australia/Lindeman;Kalkurung
KFP;city;Фолз Пасс;False Pass;54.8508333:-163.415;America/Anchorage;United States
KFP;airport;;False Pass;54.85:-163.41;America/Anchorage;False Pass
KFS;city;Кастамону;Kastamonu;41.27:22.89;0;Turkey
KFS;airport;Кастамону;Kastamonu;41.27:22.89;0;Kastamonu
KG;country;Киргизия;Kyrgyzstan;;;
KGA;city;Кананга;Kananga;-5.892211:22.402781;Africa/Lubumbashi;Democratic Republic of the Congo
KGA;airport;Кананга;Kananga;-5.9:22.47;Africa/Lubumbashi;Kananga
KGB;city;Кондж;Konge;-6.149044:147.639111;Africa/Lagos;Papua New Guinea
KGB;airport;Конге;Konge;-6.22:147.2;Africa/Lagos;Konge
KGC;airport;;Kingscote;-35.71:137.52;Australia/Adelaide;Kingscote
KGC;city;Кингскот;Kingscote;-35.656624:137.6383557;Australia/Adelaide;Australia
KGD;airport;Калининград;Khrabrovo;54.89:20.59;Europe/Kaliningrad;Kaliningrad
KGD;city;Калининград;Kaliningrad;54.7:20.5;Europe/Kaliningrad;Russia
KGE;city;Остров Кагау;Kagau;-7.3300826:157.5850096;0;Solomon Islands
KGE;airport;;Kagau;-7.3300826:157.5850096;0;Kagau
KGF;city;Караганда;Karaganda;49.8333333:73.1666667;Asia/Aqtobe;Kazakhstan
KGF;airport;Карагандинский международный аэропорт;Karaganda;49.67:73.33;Asia/Aqtobe;Karaganda
KGG;city;Кедугу;Kedougou;12.55438:-12.17323;Africa/Dakar;Senegal
KGG;airport;Кедугу;Kedougou;12.57:-12.22;Africa/Dakar;Kedougou
KGH;city;Йонгаи;Yongai;-8.58:147.5;Pacific/Port_Moresby;Papua New Guinea
KGH;airport;Йонгай;Yongai;-8.58:147.5;Pacific/Port_Moresby;Yongai
KGI;city;Калгурли;Kalgoorlie;-30.7470155:121.4748548;Australia/Perth;Australia
KGI;airport;Калгурли;Kalgoorlie;-30.79:121.46;Australia/Perth;Kalgoorlie
KGJ;city;Каронга;Karonga;-9.9333333:33.9333333;Africa/Blantyre;Malawi
KGJ;airport;Каронга;Karonga;-9.95:33.89;Africa/Blantyre;Karonga
KGK;city;Колиганек;New Koliganek;59.7260532:-157.28274;America/Anchorage;United States
KGK;airport;;New Koliganek;59.73:-157.26;America/Anchorage;New Koliganek
KGL;city;Кигали;Kigali;-1.97:30.14;Africa/Kigali;Rwanda
KGL;airport;;Kigalin International;-1.97:30.14;Africa/Kigali;Kigali
KGM;city;Кунгум;Kungum;-5.18:39.78;Pacific/Port_Moresby;Papua New Guinea
KGM;airport;;Kungum;-5.18:39.78;Pacific/Port_Moresby;Kungum
KGN;city;Касонго-Люнда;Kasongo Lunda;-6.478988:16.82765;Africa/Luanda;Democratic Republic of the Congo
KGN;airport;Казонго-Лунда;Kasongo Lunda;-6.47:16.8;Africa/Luanda;Kasongo Lunda
KGO;city;Кировоград;Kirovograd;48.507933:32.262317;Europe/Zaporozhye;Ukraine
KGO;airport;Кировоград;Kirovograd;48.54:32.28;Europe/Zaporozhye;Kirovograd
KGP;airport;Когалым;Kogalym International;62.19:74.53;Asia/Yekaterinburg;Kogalym
KGP;city;Когалым;Kogalym;62.19:74.53;Asia/Yekaterinburg;Russia
KGR;city;Кулджера;Kulgera;-25.844941:133.405831;Australia/Darwin;Australia
KGR;airport;;Kulgera;-25.84:133.29;Australia/Darwin;Kulgera
KGS;airport;;Kos Island International Airport;36.79:27.09;Europe/Athens;Kos
KGS;city;Кос;Kos;36.7998512:27.1029431;Europe/Athens;Greece
KGU;city;Кенингау;Keningau;5.36:116.16;Asia/Kuching;Malaysia
KGU;airport;Кенингау;Keningau;5.36:116.16;Asia/Kuching;Keningau
KGW;city;Каджи;Kagi;-9.05:146.833333;Pacific/Port_Moresby;Papua New Guinea
KGW;airport;Каги;Kagi;-9.1:147.65;Pacific/Port_Moresby;Kagi
KGX;city;Грейлинг;Grayling;62.9036111:-160.0647222;America/Detroit;United States
KGX;airport;;Grayling;62.89:-160.06;America/Detroit;Grayling
KGY;city;Кингарой;Kingaroy;-26.5408702:151.8393195;Australia/Lindeman;Australia
KGY;airport;;Kingaroy;-26.58:151.84;Australia/Lindeman;Kingaroy
KGZ;city;Глейшер Крик;Glacier Creek;61.4545783:-142.3807389;America/Los_Angeles;United States
KGZ;airport;;Glacier Creek;61.46:-142.38;America/Los_Angeles;Glacier Creek
KH;country;Камбоджа;Cambodia;;;
KHA;city;Канех;Khaneh;36.73:45.15;Asia/Tehran;Iran
KHA;airport;Ханех;Khaneh;36.73:45.15;Asia/Tehran;Khaneh
KHC;city;Керчь;Kerch;45.355317:36.470833;Europe/Simferopol;Ukraine
KHC;airport;Керчь;Kerch;45.37:36.4;Europe/Simferopol;Kerch
KHD;city;Хуррамобод;Khorramabad;33.4666667:48.35;Asia/Tehran;Iran
KHD;airport;;Khorramabad;33.44:48.28;Asia/Tehran;Khorramabad
KHE;city;Херсон;Kherson;46.635417:32.616867;Europe/Simferopol;Ukraine
KHE;airport;Херсон;Kherson;46.68:32.51;Europe/Simferopol;Kherson
KHG;city;Кашгар;Kashi;39.4704:75.989755;Asia/Kashgar;China
KHG;airport;Каши;Kashi;39.54:76.02;Asia/Kashgar;Kashi
KHH;city;Гаосюн;Kaohsiung;23.0108714:120.6660044;Asia/Taipei;Taiwan
KHH;airport;;Kaoshiung International Airport;22.58:120.35;Asia/Taipei;Kaohsiung
KHI;city;Карачи;Karachi;24.893379:67.028061;Asia/Karachi;Pakistan
KHI;airport;;Quaid-e-azam International;24.91:67.16;Asia/Karachi;Karachi
KHJ;city;Каухайоки;Kauhajoki;62.46:22.39;Europe/Helsinki;Finland
KHJ;airport;Каухайоки;Kauhajoki;62.46:22.39;Europe/Helsinki;Kauhajoki
KHK;city;Харк;Khark Island;29.2457199:50.3120667;Asia/Tehran;Iran
KHK;airport;;Khark Island;29.26:50.32;Asia/Tehran;Khark Island
KHL;city;Кхулна;Khulna;22.842649:89.558243;Asia/Dhaka;Bangladesh
KHL;airport;Кхулна;Khulna;22.78:89.53;Asia/Dhaka;Khulna
KHM;city;Хамти;Khamti;25.987867:95.674054;Asia/Rangoon;Myanmar
KHM;airport;Хамти;Khamti;25.99:95.67;Asia/Rangoon;Khamti
KHN;city;Наньчан;Nanchang;28.68316:115.858089;Asia/Shanghai;China
KHN;airport;Наньчан;Nanchang;28.87:115.9;Asia/Shanghai;Nanchang
KHO;city;Кхока Мойа;Khoka Moya;-24.58:31.4;Africa/Johannesburg;South Africa
KHO;airport;;Khoka Moya;-24.58:31.4;Africa/Johannesburg;Khoka Moya
KHR;city;Хархорин;Kharkhorin;47.1972222:102.8238889;Asia/Ulaanbaatar;Mongolia
KHR;airport;;Kharkhorin;47.25:102.83;Asia/Ulaanbaatar;Kharkhorin
KHS;airport;Хасаб;Khasab;26.17:56.24;Asia/Muscat;Khasab
KHS;city;Эль-Хасаб;Khasab;26.1963546:56.2440495;Asia/Muscat;Oman
KHT;city;Хост;Khost;33.3585079:69.8597406;Asia/Kabul;Afghanistan
KHT;airport;Хост;Khost;33.33:69.95;Asia/Kabul;Khost
KHU;city;Кременчуг;Kremenchug;49.065783:33.410033;Europe/Moscow;Ukraine
KHU;airport;Кременчуг;Kremenchug;49.1:33.45;Europe/Moscow;Kremenchug
KHV;airport;Новый;Novyy;48.53:135.19;Asia/Vladivostok;Khabarovsk
KHV;city;Хабаровск;Khabarovsk;48.476719:135.0940705;Asia/Vladivostok;Russia
KHW;city;Хвай Ривер Лодж;Khwai River Lodge;-19.15:23.78;Africa/Gaborone;Botswana
KHW;airport;;Khwai River Lodge;-19.15:23.78;Africa/Gaborone;Khwai River Lodge
KHY;city;Хой;Khoy;38.5525:44.9477778;;Iran
KHY;airport;;Khoy;38.5525:44.9477778;;Khoy
KHZ;city;Кауэхи;Kauehi;-15.9086316:-145.2134928;0;French Polynesia
KHZ;airport;;Kauehi;-15.9086316:-145.2134928;0;Kauehi
KI;country;Кирибати;Kiribati;;;
KIA;city;Каиапит;Kaiapit;-6.27:146.25;Pacific/Port_Moresby;Papua New Guinea
KIA;airport;Кайапит;Kaiapit;-6.27:146.25;Pacific/Port_Moresby;Kaiapit
KIB;city;Айваноф Бэй;Ivanof Bay;55.9111111:-159.4891667;America/Anchorage;United States
KIB;airport;;SPB;55.9:-159.49;America/Anchorage;Ivanof Bay
KIC;city;Кинг Сити;King City;36.2127439:-121.1260287;America/New_York;United States
KIC;airport;;Mesa Del Rey;36.23:-121.12;America/New_York;King City
KID;airport;Кристианстад;Kristianstad;55.92:14.09;Europe/Stockholm;Kristianstad
KID;city;Кристианстад;Kristianstad;56.0312204:14.1549156;Europe/Stockholm;Sweden
KIE;city;Киета;Kieta;-6.31:155.73;Pacific/Port_Moresby;Papua New Guinea
KIE;airport;;Aropa;-6.31:155.73;Pacific/Port_Moresby;Kieta
KIF;city;оз. Кингфишер;Kingfisher Lake;53.0484391:-89.8168128;America/Winnipeg;Canada
KIF;airport;;Kingfisher Lake;53.01:-89.86;America/Winnipeg;Kingfisher Lake
KIG;city;Коингхаас;Koinghaas;-30.19:17.28;Africa/Johannesburg;South Africa
KIG;airport;;Koinghaas;-30.19:17.28;Africa/Johannesburg;Koinghaas
KIH;airport;Киш Айленд;Kish Island;26.53:53.98;Asia/Tehran;Kish Island
KIH;city;Киш;Kish Island;26.5324775:53.9867949;Asia/Tehran;Iran
KII;city;Кибули;Kibuli;;;Papua New Guinea
KII;airport;;Kibuli;;;Kibuli
KIJ;city;Ниигата;Niigata;37.9161924:139.0364126;Asia/Tokyo;Japan
KIJ;airport;Ниигата;Niigata;37.96:139.12;Asia/Tokyo;Niigata
KIK;city;Киркук;Kirkuk;35.4681:44.3953;Asia/Baghdad;Iraq
KIK;airport;Киркук;Kirkuk;35.47:44.35;Asia/Baghdad;Kirkuk
KIL;city;Килва;Kilwa;-9.28:28.32;Africa/Lubumbashi;Democratic Republic of the Congo
KIL;airport;Килва;Kilwa;-9.28:28.32;Africa/Lubumbashi;Kilwa
KIM;city;Кимберли;Kimberley;-28.72929:24.75404;Africa/Johannesburg;South Africa
KIM;airport;Кимберли;Kimberley;-28.8:24.77;Africa/Johannesburg;Kimberley
KIN;city;Кингстон;Kingston;17.992731:-76.792009;America/Jamaica;Jamaica
KIN;airport;;Norman Manley;17.992731:-76.792009;America/Jamaica;Kingston
KIO;city;Кили;Kili Island;5.6405493:169.1181599;Pacific/Majuro;Marshall Islands
KIO;airport;;Kili Island;5.65:169.12;Pacific/Majuro;Kili Island
KIP;airport;;Kickapoo;33.86:-98.49;;Wichita Falls
KIP;city;Уичито-Фолс;Wichita Falls;33.9137085:-98.4933873;;United States
KIQ;city;Кира;Kira;-8.07:147.32;Pacific/Port_Moresby;Papua New Guinea
KIQ;airport;Кира;Kira;-8.07:147.32;Pacific/Port_Moresby;Kira
KIR;city;Фарранфор;Farranfore;52.1712631:-9.5501058;Europe/Dublin;Ireland
KIR;airport;;Kerry;52.18:-9.52;Europe/Dublin;Farranfore
KIS;airport;Кисуму;Kisumu;-0.09:34.73;Africa/Nairobi;Kisumu
KIS;city;Кисуму;Kisumu;-0.09516:34.74733;Africa/Nairobi;Kenya
KIT;city;Китира;Kithira;36.27:23.02;Europe/Athens;Greece
KIT;airport;Китира;Kithira;36.27:23.02;Europe/Athens;Kithira
KIU;city;Киунга;Kiunga;-1.73:41.47;;Kenya
KIU;airport;Киунга;Kiunga;-1.73:41.47;;Kiunga
KIV;airport;Кишинев;International Airport Chisinau;46.93:28.93;Europe/Chisinau;Chisinau
KIV;city;Кишинёв;Chisinau;47.026859:28.841551;Europe/Chisinau;Moldova
KIW;city;Китве;Kitwe;-12.80383:28.21314;Africa/Lusaka;Zambia
KIW;airport;;Southdowns;-12.9:28.15;Africa/Lusaka;Kitwe
KIX;airport;;Kansai International;34.43:135.24;Asia/Tokyo;Osaka
KIY;city;Килва;Kilwa;-8.91:39.51;Africa/Dar_es_Salaam;Tanzania
KIY;airport;Килва;Kilwa;-8.91:39.51;Africa/Dar_es_Salaam;Kilwa
KIZ;city;Кикинонда;Kikinonda;-8.53:147.93;Pacific/Port_Moresby;Papua New Guinea
KIZ;airport;Кикинонда;Kikinonda;-8.53:147.93;Pacific/Port_Moresby;Kikinonda
KJA;airport;Емельяново;Krasnojarsk;56.17:92.49;Asia/Krasnoyarsk;Krasnojarsk
KJA;city;Красноярск;Krasnojarsk;56.0012512:92.8855896;Asia/Krasnoyarsk;Russia
KJK;city;Кортрейк;Kortrijk;50.82333:3.25882;Europe/Brussels;Belgium
KJK;airport;;Kortrijk;50.82:3.2;Europe/Brussels;Kortrijk
KJP;city;Керама;Kerama;26.17:127.29;Asia/Tokyo;Japan
KJP;airport;Керама;Kerama;26.17:127.29;Asia/Tokyo;Kerama
KJU;city;Камираба;Kamiraba;-2.881803:151.249234;Pacific/Port_Moresby;Papua New Guinea
KJU;airport;Камираба;Kamiraba;-3.2:151.9;Pacific/Port_Moresby;Kamiraba
KKA;airport;;Koyuk;64.94:-161.15;America/Nome;Koyuk
KKA;city;Койек;Koyuk;64.9319444:-161.1569443;America/Nome;United States
KKB;city;Китои Бэй;Kitoi Bay;;America/Anchorage;United States
KKB;airport;;SPB;;America/Anchorage;Kitoi Bay
KKC;city;Кхонкэн;Khon Kaen;15.9717357:102.6216211;Asia/Bangkok;Thailand
KKC;airport;Кхон Каен;Khon Kaen;16.47:102.78;Asia/Bangkok;Khon Kaen
KKD;city;Кокода;Kokoda;-8.88:147.72;Pacific/Port_Moresby;Papua New Guinea
KKD;airport;Кокода;Kokoda;-8.88:147.72;Pacific/Port_Moresby;Kokoda
KKE;airport;;Kerikeri/Bay of Islands;-35.26:173.91;Pacific/Auckland;Kerikeri
KKE;city;Керайкри;Kerikeri;-35.2286099:173.9477921;Pacific/Auckland;New Zealand
KKF;city;Кагвик Крик;Kagvik Creek;;America/Nome;United States
KKF;airport;;Kagvik Creek;;America/Nome;Kagvik Creek
KKG;city;Конаварук;Konawaruk;5.22:-59.02;America/Guyana;Guyana
KKG;airport;Конаварук;Konawaruk;5.22:-59.02;America/Guyana;Konawaruk
KKH;airport;;Kongiganak;59.96:-162.88;America/Nome;Kongiganak
KKH;city;Конгиганак;Kongiganak;59.9538889:-162.8952778;America/Nome;United States
KKI;city;Акиачак;Akiachak;;America/Nome;United States
KKI;airport;;Spb;;America/Nome;Akiachak
KKJ;city;Кита Кьюшу;Kita Kyushu;33.85:131.03;Asia/Tokyo;Japan
KKJ;airport;Кита-Кюсю;Kita Kyushu;33.85:131.03;Asia/Tokyo;Kita Kyushu
KKK;city;Калакакет;Kalakaket;;America/Nome;United States
KKK;airport;;Kalakaket AFS;;America/Nome;Kalakaket
KKL;city;оз. Карлек;Karluk Lake;57.377773:-154.0495902;America/Anchorage;United States
KKL;airport;;Karluk Lake SPB;57.37:-154.03;America/Anchorage;Karluk Lake
KKM;city;Лопбури;Lop Buri;15.0499572:100.8903099;Asia/Bangkok;Thailand
KKM;airport;Лоп Бури;Lop Buri;14.95:100.64;Asia/Bangkok;Lop Buri
KKN;airport;;Hoeybuktmoen;69.73:29.89;Europe/Oslo;Kirkenes
KKN;city;Киркенес;Kirkenes;69.7269192:30.0450432;Europe/Oslo;Norway
KKO;city;Кайко;Kaikohe;-35.4071941:173.8039261;Pacific/Auckland;New Zealand
KKO;airport;Кайкоэ;Kaikohe;-35.45:173.82;Pacific/Auckland;Kaikohe
KKP;city;Кулберра;Koolburra;-15.583333:143.95;Australia/Brisbane;Australia
KKP;airport;;Koolburra;-15.32:143.96;Australia/Brisbane;Koolburra
KKR;city;Каукура Атолл;Kaukura Atoll;-15.67:-146.89;Pacific/Tahiti;French Polynesia
KKR;airport;;Kaukura Atoll;-15.67:-146.89;Pacific/Tahiti;Kaukura Atoll
KKT;city;Кентленд;Kentland;40.7703153:-87.4453033;America/New_York;United States
KKT;airport;;Kentland;40.76:-87.43;America/New_York;Kentland
KKU;city;Екук;Ekuk;58.81:-158.56;America/Anchorage;United States
KKU;airport;;Ekuk;58.81:-158.56;America/Anchorage;Ekuk
KKW;city;Киквите;Kikwit;-5.040981:18.816191;Africa/Kinshasa;Democratic Republic of the Congo
KKW;airport;Киквит;Kikwit;-5.04:18.79;Africa/Kinshasa;Kikwit
KKX;city;Кагосима;Kikaiga Shima;28.32:129.93;Asia/Tokyo;Japan
KKX;airport;Кикаига-Сима;Kikaiga Shima;28.32:129.93;Asia/Tokyo;Kikaiga Shima
KKY;city;Килкенни;Kilkenny;52.6537541:-7.2479833;Europe/Dublin;Ireland
KKY;airport;Килкенни;Kilkenny;52.65:-7.3;Europe/Dublin;Kilkenny
KKZ;city;Као Конг;Koh Kong;11.3369155:103.0011331;Asia/Phnom_Penh;Cambodia
KKZ;airport;;Koh Kong;11.63:102.97;Asia/Phnom_Penh;Koh Kong
KLB;city;Калабо;Kalabo;-14.98:22.63;Africa/Lusaka;Zambia
KLB;airport;Калабо;Kalabo;-14.98:22.63;Africa/Lusaka;Kalabo
KLC;city;Каолак;Kaolack;14.15:-16.05;Africa/Dakar;Senegal
KLC;airport;Каолак;Kaolack;14.15:-16.05;Africa/Dakar;Kaolack
KLD;city;Тверь;Tver;56.8579292:35.9238282;Europe/Moscow;Russia
KLD;airport;Мигалово;Migalovo;56.82:35.76;Europe/Moscow;Tver
KLE;city;Каеле;Kaele;10.1:14.45;Africa/Douala;Cameroon
KLE;airport;Келе;Kaele;10.09:14.45;Africa/Douala;Kaele
KLF;city;Калуга;Kaluga;54.514679:36.2714195;Europe/Moscow;Russia
KLF;airport;Калуга;Kaluga;54.55:36.37;Europe/Moscow;Kaluga
KLG;airport;;Municipal;61.54:-160.34;America/Nome;Kalskag
KLG;city;Калскаг;Kalskag;61.5372222:-160.3052778;America/Nome;United States
KLH;city;Колхапур;Kolhapur;16.7:74.2333;Asia/Kolkata;India
KLH;airport;Колхапур;Kolhapur;16.66:74.29;Asia/Kolkata;Kolhapur
